stage,date_of_status_update,district,address,street_dir,street_name,city,cleared_by_employee
PRECON COMPLETE,2024-09-12,,8407,East,E 105TH TERR,KANSAS CITY,1800
PRECON COMPLETE,2024-09-12,,8408,,E 106TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-09-12,,8408,East,E 105TH TERR,KANSAS CITY,600
PRECON COMPLETE,2024-09-12,,8409,East,E 105TH TERR,KANSAS CITY,1800
PRECON COMPLETE,2024-09-12,,8411,East,E 105TH TERR,KANSAS CITY,1800
PRECON COMPLETE,2024-09-12,,MH 10601 WALLACE,West,WALLACE AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-12,,MH 10601 WALLACE AVE,,WALLACE AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-12,,MH 8205 E 105TH TERR,East,105TH TERR,KANSAS CITY,1800
PRECON COMPLETE,2024-09-12,,MH 8205 E 105TH TERR,East,105TH TERR,KANSAS CITY,1800
PRECON COMPLETE,2024-09-12,,MH 8305 E 105th Terrace,East,105th Terrace,Kansas City,1800
PRECON COMPLETE,2024-09-12,,MH 8306 E 106TH ST,East,106TH CT,KANSAS CITY,350
PRECON COMPLETE,2024-09-13,,10610,,GREENWOOD RD,KANSAS CITY,2600
PRECON COMPLETE,2024-09-13,,10611,,WALLACE AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-13,,10615,North,WALLACE AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-09-13,,10617,,WALLACE AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-13,,10617,,WALLACE AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-13,,8047,East,107TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-09-13,,8049,East,107TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-09-13,,8101,East,107TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-09-13,,8200,East,107TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-09-13,,8201,East,105TH TERR,KANSAS CITY,1800
PRECON COMPLETE,2024-09-13,,8204,,E 107TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-09-13,,8300,,E 107TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-09-13,,8300,East,107TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-13,,8304,East,107TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-13,,8308,,E 107TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-09-13,,8308,,E 107TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-09-13,,8308,,E 107TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-09-13,,8308,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-13,,8308,East,E 107TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-13,,8308 A,,E 107TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-09-13,,8312,,E 107TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-09-13,,8312,,E 107TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-09-13,,8404,East,E 105TH TERR,KANSAS CITY,1800
PRECON COMPLETE,2024-09-13,,8500,,WALLACE AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-09-13,,MH 8300 E 107TH ST,East,107TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-13,,MH 8309 E 106TH TERR,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-13,,MH 8309 E 106TH TERR,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,10504,,SKILES AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-09-16,,10504,,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,10508,North,SKILES AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-09-16,,10512,,SKILES AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-09-16,,10512,,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,10516,,SKILES AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-09-16,,10518,,SKILES AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-09-16,,10519,,SKILES AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-09-16,,10520,,SKILES AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-09-16,,10616,East,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,10616,East,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,8301,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,8302,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,8303,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,8304,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,8304,East,E 106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,8305,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,8306,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,8307,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,8309,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,8402,East,E 105TH TERR,KANSAS CITY,1800
PRECON COMPLETE,2024-09-16,,MH 10510 SKILES AVE,,SKILES AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-09-16,,MH 10512 SKILES AVE,,SKILES AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-09-16,,MH 8309 E 106TH TERR,East,106TH TERR,KANSAS CITY,350
PRECON COMPLETE,2024-09-16,,MH 8404 E 105 TERR,East,105TH TERR,KANSAS CITY,1800
PRECON COMPLETE,2024-09-17,,6833,East,67TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-09-17,,8204,East,106TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-17,,8301,East,E 106TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-17,,8304,East,106TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-17,,MH 8306 E 106TH ST,East,106TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-18,,8205,East,106TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-18,,8300,East,106TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-18,,8302,East,106TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-18,,MH 8205 E 106TH ST,East,106TH ST,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,10521,East,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,10522,,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,10523,,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,10524,,SKILES,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,10525,,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,10600,,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,10600,North,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,10603,,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,10605,,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,10606,,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,MH 10601 SKILES AVE,,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-19,,MH 10601 SKILES AVE,East,SKILES AVE,KANSAS CITY,350
PRECON COMPLETE,2024-09-20,,8200 E 105TH TERR,East,105TH TERR,KANSAS CITY,1800
PRECON COMPLETE,2024-09-24,,10615,,BLUE RIDGE BLVD,KANSAS CITY,1800
PRECON COMPLETE,2024-09-24,,10615,East,107TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-09-24,,7103,East,107TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-09-24,,MH 7101 E 107TH ST,East,107TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-09-25,,6840,,WINCHESTER AVE,KANSAS CITY,
PRECON COMPLETE,2024-10-04,,4920,,EUCLID AVE,KANSAS CITY,
PRECON COMPLETE,2024-10-07,,5004,,EUCLID AVENUE,KANSAS CITY,
PRECON COMPLETE,2024-10-07,,5006,,EUCLID AVENUE,KANSAS CITY,
PRECON COMPLETE,2024-10-07,,5008,,EUCLID AVENUE,KANSAS CITY,
PRECON COMPLETE,2024-10-07,,7107,East,E 107TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-07,,7110,,E 107TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-07,,7110,,E 107TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-08,,6900,,RICHMOND AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-08,,6901,,RICHMOND AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-08,,7405,East,E 69TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-08,,9800,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-08,,9802,,BELMONT AVE,KC,700
PRECON COMPLETE,2024-10-08,,9803,,BELMONT AVE,KC,700
PRECON COMPLETE,2024-10-08,,9804,,BELTON AVE,KC,700
PRECON COMPLETE,2024-10-08,,9806,,BELMONT AVE,KC,700
PRECON COMPLETE,2024-10-08,,9808,,BELMONT AVE,KC,700
PRECON COMPLETE,2024-10-08,,9809,,BELMONT AVE,KC,700
PRECON COMPLETE,2024-10-08,,MH 6902 RICHMOND AVE,,RICHMOND AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-08,,MH 7405 E 69TH ST,East,E 69TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-08,,MH 7405 E 69TH ST,East,E 69TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-08,,MH 9802 BELMONT AVE,,BELMONT AVE,KC,700
PRECON COMPLETE,2024-10-08,,MH 9806 BELMONT AVE,,BELMONT AVE,KC,700
PRECON COMPLETE,2024-10-09,,6200,East,96TH TER,KANSAS CITY,700
PRECON COMPLETE,2024-10-09,,6200 e 96th ter,,BELMONT AVE,KANSAS CITY,700
PRECON COMPLETE,2024-10-09,,6200 e 96th ter,,E 96TH TER,KANSAS CITY,700
PRECON COMPLETE,2024-10-09,,6200 e 96th ter MH,East,96TH TER,KANSAS CITY,700
PRECON COMPLETE,2024-10-09,,6201,,Fairlane dr,KANSAS CITY,700
PRECON COMPLETE,2024-10-09,,6700,,SCENIC DR,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,6736,,SCENIC DR,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,6736,,SCENIC DR,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,6744,,SCENIC DR,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,6801,,SCENIC DR,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,6802,,SCENIC DR,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,6900,,SCENIC DR,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,7401,East,E 67TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,7409,East,E 69TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,9621,,BELMONT AVE,KANSAS CITY,700
PRECON COMPLETE,2024-10-09,,9623,,Belmont,KANSAS CITY,700
PRECON COMPLETE,2024-10-09,,MH 6801 A SCENIC DR,,SCENIC DR,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,MH 6801 SCENIC DR,,SCENIC DR,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,MH 6900 SCENIC DR,,SCENIC DR,KANSAS CITY,600
PRECON COMPLETE,2024-10-09,,MH 6900 SCENIC DR,East,E 69TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-10,,7600,East,E 70TH TERR,KANSAS CITY,600
PRECON COMPLETE,2024-10-10,,7609,East,E 70TH TERR,KANSAS CITY,600
PRECON COMPLETE,2024-10-10,,7710,East,E 70TH TERR,KANSAS CITY,600
PRECON COMPLETE,2024-10-10,,7715,East,E 70TH TERR,KANSAS CITY,600
PRECON COMPLETE,2024-10-10,,7721,East,E 70TH TERR,KANSAS CITY,600
PRECON COMPLETE,2024-10-10,,7727,East,E 70TH TERR,KANSAS CITY,600
PRECON COMPLETE,2024-10-10,,9625,,Belmont,KANSAS CITY,1700
PRECON COMPLETE,2024-10-10,,9627,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-10,,9701,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-10,,9703,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-10,,9705,,BELMONT AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-10,,9706,,BELMONT AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-10,,9707,,BELMONT AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-10,,9801,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-10,,MH 7610 E 70TH TERR,East,E 70TH TERR,KANSAS CITY,600
PRECON COMPLETE,2024-10-10,,MH 7610 E 70TH TERR,East,E 70TH TERR,KANSAS CITY,600
PRECON COMPLETE,2024-10-10,,MH 9707 BELMONT AVE,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-11,,5103,,LYDIA AVE,KANSAS CITY,
PRECON COMPLETE,2024-10-11,,5116,,LYDIA AVE,KANSAS CITY,
PRECON COMPLETE,2024-10-11,,6106,East,97TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-11,,6107 FAIRLANE AVE,,Belmont ave,Kansas City,1700
PRECON COMPLETE,2024-10-11,,6109,East,97TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-11,,9604,,Belmont ave,KANSAS CITY,1700
PRECON COMPLETE,2024-10-11,,9605,,BELMONT AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-11,,9606,,BELMONT,KANSAS CITY,1700
PRECON COMPLETE,2024-10-11,,9607,East,Fairlane dr,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,6104,East,96TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,6200,East,96TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,9600,,BELMONT AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,9601,,BELMONT AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,9602,,BELMONT AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,9603,,BELMONT AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,MH 6200 E 96TH ST,East,96TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,MH 6200 E 96TH ST,East,96TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,MH 6200 E 96TH ST,East,96TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,STM MH 6106 E 97TH ST,East,97TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,STM MH 6106 E 97TH ST,East,97TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,STM MH 6107 BELMONT AVE,,BELMONT AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,STM MH 6107 BELMONT AVE,,BELMONT AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-14,,STM MH 6109 E 97TH ST,East,97TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-15,,10512 B,,WALLACE AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-15,,10513,,WALLACE AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-15,,10517,,WALLACE AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-15,,10519,,WALLACE AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-15,,6200,,E 95TH TER,KC,1700
PRECON COMPLETE,2024-10-15,,8612,East,E 106TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-15,,8616,East,E 106TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-15,,8623,East,E 106TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-15,,8624,East,E 106TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-15,,9501,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-15,,9505,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-15,,9506,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-15,,MH 10521 WALLACE AVE,,WALLACE AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-15,,MH 8605 E 106TH ST,East,E 106TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-15,,MH 9506 BELMONT AVE,,BELMONT AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-15,,MH 9506 BELMONT AVE,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-15,,MH 9506 BELMONT AVE,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-15,,STM 8500- STM 10521,East,106th ST,Kansas City,1059
PRECON COMPLETE,2024-10-15,,STM 8516,East,106th ST,Kansas City,1059
PRECON COMPLETE,2024-10-15,,Stm 8516- stm 8601,East,106th st,Kansas City,1059
PRECON COMPLETE,2024-10-15,,STM MH 8605,,E 106TH ST,KANSAS CITY,1059
PRECON COMPLETE,2024-10-15,,STMH 8500,,106TH ST,KANSAS CITY,
PRECON COMPLETE,2024-10-16,,4675/4677,,OVERTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,4676/4674,,OVERTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,4700,,NORTHERN AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,4700,,OVERTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,4700a,,OVERTON AVE,KANSAS CITY,1059
PRECON COMPLETE,2024-10-16,,4701,,OVERTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,4705,,NORTHERN AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,4709,,OVERTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,6106,,E 96TH TERR,KC,1700
PRECON COMPLETE,2024-10-16,,6107,,E 96TH TERR,KC,1700
PRECON COMPLETE,2024-10-16,,6201,,E 95TH TERR,KC,1700
PRECON COMPLETE,2024-10-16,,9800,East,Hawthorn,Kansas City,1059
PRECON COMPLETE,2024-10-16,,9900,,Hawthorn,Kansas City,1059
PRECON COMPLETE,2024-10-16,,9910,East,47th st,Kansas City,1059
PRECON COMPLETE,2024-10-16,,MH 4675 OVERTON AVE,,OVERTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,MH 4675 OVERTON AVE,,OVERTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,MH 4700 NORTHERN AVE,,NORTHERN AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,MH 4701 OVERTON AVE,,OVERTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,MH 4701 OVERTON AVE,,OVERTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-16,,MH 6104 E 96TH ST,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-16,,MH 6201 E 95TH TERR,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-16,,STM 10502- STM 10609 ML N,,E 47th st,KANSAS CITY,1059
PRECON COMPLETE,2024-10-16,,STM 4700 - STM 4700 A,,HEINTZ,Kansas City,1059
PRECON COMPLETE,2024-10-16,,Stm 4700 - stm 4701,,Overton ave,Kansas City,1059
PRECON COMPLETE,2024-10-16,,Stm 4700 - stm 4701a,,Evanston ave,Kansas City,1059
PRECON COMPLETE,2024-10-16,,Stm 4700 - stm 4701a,,Evanston ave,Kansas City,1059
PRECON COMPLETE,2024-10-16,,Stm 4700 Evanston - stm 4701 overton,East,Evanston ave,Kansas City,1059
PRECON COMPLETE,2024-10-16,,Stm 4700- stm 4701,,Heintz,Kansas City,1059
PRECON COMPLETE,2024-10-16,,Stm 4700a - stm 4700B,East,Heinz,Kansas City,1059
PRECON COMPLETE,2024-10-16,,Stm 4700b - stm 4700c,,Heintz,Kansas City,1059
PRECON COMPLETE,2024-10-16,,Stm 4701- end ml east,,Overton ave,Kansas City,1059
PRECON COMPLETE,2024-10-16,,STM MH 6104 E 96TH ST,East,96TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-16,,STM MH 6104 E 96TH ST,East,96TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-16,,STMH 10725,,E 46TH TERRACE,KANSAS CITY,
PRECON COMPLETE,2024-10-17,,10809,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-17,,10815,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-17,,10905,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-17,,4627 APPLETON AVE,,APPLETON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-17,,4629,,APPLETON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-17,,4700,,HEDGES AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-17,,4701,,APPLETON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-17,,4701,,HEDGES AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-17,,9500,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-17,,9502,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-17,,MH 4700 HEDGES AVE,,HEDGES AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-17,,MH 4701 APPLETON AVE,,APPLETON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-17,,MH 4701 APPLETON AVE,East,APPLETON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-17,,MH 6105 BELMONT AVE,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-17,,STM 9601 BELMONT AVE,,BELMONT AVE,KANSAS CITY,
PRECON COMPLETE,2024-10-17,,STM MH 6106 E 96TH TER,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-17,,STM MH 6106 E 96TH TER,,BELMONT AVE,KC,1700
PRECON COMPLETE,2024-10-17,,STM MH 6106 E 96TH TERR,East,96TH TERR,KANSAS CITY,1700
PRECON COMPLETE,2024-10-18,,11100,East,47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-18,,11200,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-18,,11201,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-18,,4700,,HARVARD AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-18,,4701,,HARVARD AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-18,,4701,,HEINTZ AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-18,,8616,East,E 106TH ST,KANSAS CITY,1700
PRECON COMPLETE,2024-10-18,,MH 11200 E 47TH ST,,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-21,,10011,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-21,,10508,,WALLACE AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-21,,10511,,WALLACE AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-21,,4700,,EVANSTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-21,,4700,North,HEINTZ AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-21,,4705,,HEINTZ AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-21,,4706,,HEINTZ AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-21,,4709,,EVANSTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-21,,MH 10512 WALLACE AVE,,WALLACE AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-10-21,,MH 4701 HEINTZ AVE,,HEINTZ AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-21,,MH 4709 EVANSTON AVE,,EVANSTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-21,,MH 4709 EVANSTON AVE,,EVANSTON AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-21,,MH 8405 E 105TH TERR,East,105TH TERR,KANSAS CITY,1700
PRECON COMPLETE,2024-10-22,,10014,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-22,,10109,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-22,,10501,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-22,,10501 A,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-22,,10501 B,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-22,,10501 C,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-22,,1510,East,50TH TERR,KANSAS CITY,1059
PRECON COMPLETE,2024-10-22,,1516,East,50TH TERR,KANSAS CITY,1059
PRECON COMPLETE,2024-10-22,,1528,East,50TH TERR,KANSAS CITY,1059
PRECON COMPLETE,2024-10-22,,STM MH 1703 E 50TH TERR,East,50TH TERR,KANSAS CITY,1059
PRECON COMPLETE,2024-10-22,,STM MH 5023 THE PASEO,,THE PASEO,KANSAS CITY,1059
PRECON COMPLETE,2024-10-23,,1812,East,49TH ST,KANSAS CITY,1059
PRECON COMPLETE,2024-10-23,,MH 2010 E 49TH ST,East,49TH ST,KANSAS CITY,1059
PRECON COMPLETE,2024-10-23,,MH 4841 EUCLID AVE,,EUCLID AVE,KANSAS CITY,1059
PRECON COMPLETE,2024-10-23,,MH 5025 A THE PASEO,,THE PASEO,KANSAS CITY,1059
PRECON COMPLETE,2024-10-23,,MH 5025 A THE PASEO,,THE PASEO,KANSAS CITY,1059
PRECON COMPLETE,2024-10-24,,10013,East,E 47TH ST,KANSAS CITY,1059
PRECON COMPLETE,2024-10-24,,9500,,BELMONT AVE,KANSAS CITY,1059
PRECON COMPLETE,2024-10-24,,9502,,BELMONT AVE,KANSAS CITY,1059
PRECON COMPLETE,2024-10-24,,9600,,BELMONT AVE,KANSAS CITY,1059
PRECON COMPLETE,2024-10-24,,MH 2118 E 49TH ST,East,E 49TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-24,,STM MH 9501 BELMONT AVE,,BELMONT AVE,KANSAS CITY,1059
PRECON COMPLETE,2024-10-25,,MH 10521,,WALLACE AVE,KANSAS CITY,
PRECON COMPLETE,2024-10-25,,MH 8411,,105TH TER,KANSAS CITY,
PRECON COMPLETE,2024-10-25,,MH 8411 E 105TH TER,,105TH TER,KANSAS CITY,
PRECON COMPLETE,2024-10-28,,10609,,SKILES Ave,KANSAS CITY,1700
PRECON COMPLETE,2024-10-29,,9411,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-29,,9415,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-29,,9425,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-29,,9509,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-29,,9513,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-29,,9515,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-29,,9601,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-10-29,,MH 10612 SKILES AVE,,SKILES AVE,KANSAS CITY,600
PRECON COMPLETE,2024-10-29,,MH 9311 E 47TH ST,East,E 47TH ST,KANSAS CITY,600
PRECON COMPLETE,2024-11-06,,10511,,WALLACE AVE,KANSAS CITY,1700
PRECON COMPLETE,2024-11-06,,10520,,SKILES AVE,KANSAS CITY,1700
